
-.22, .51, .96, .08, 1.25, 1.54
-.22, .51, .96, .08, 1.25, 1.54
-.03, .34, .9, -.46, .72, 1.2
-.04, .34, 1, -.47, -.08, .9
.1, .27, .99, .28, .65, .65
.03, .28, .93, .58, 1.8, .74
-.08, .33, .92, .14, 1.55, .36
-.16, .37, .8, -.34, 2.32, -.43
-.3, .27, .7, -.67, 2.99, -1.03
-.74, .25, .86, -.04, 1.03, -.25
-.68, .32, .76, -.14, .46, -.22
-.71, .28, .62, -1.08, 1.87, -.07
-.55, .07, .53, -1.59, .63, -.42
-.89, .11, .88, -.18, -1.18, .5
-.78, .22, .42, -1, .1, -.12
-.66, .05, .6, -1.98, .6, -.95
-.65, -.37, 1.01, -1.01, .31, -.86
-.71, -.48, .94, -.29, -.17, -.15
-.7, -.53, .59, -.97, .17, -.17
-.74, -.44, .56, -1.17, .64, .2
-.96, -.23, .29, -1.25, 2.11, -.05
-.49, .14, .19, -1.33, .07, -1.39
-.99, -.45, -.05, -3.64, -.53, -.96
-.9, -.81, .71, -1.16, 1.09, -1.05
-.85, -.6, .37, -.53, .82, -.97
-.86, -.01, .25, -.02, -.21, -.01
-.3, -.02, .39, .54, 1.02, -1.07
-.8, -.29, .29, -.73, -1.46, -.06
-1.11, -1.11, -.15, -.19, -.11, 1.25
-.76, -1.04, -.06, .67, .91, .75
-.59, -1, -.08, -.97, .46, 
-.78, -.75, .26, -.8, -1.23, .14
-.71, -.78, .16, .11, -1.59, -.89
-.83, -.64, .25, .5, -1.35, -.15
-.74, -.6, .01, .76, .58, .99
-.72, -.52, -.02, , 2.85, 1.96
-.93, -.53, .15, -.86, 1.43, 1.65
-.92, -.56, .15, -.01, -.18, -.13
-.86, -.43, -.02, .32, -.14, .03
-.86, -.43, -.11, -.15, -.02, 
-.88, -.38, -.06, -.21, .11, .1
-.87, -.44, -.04, -.06, .31, .24
-.89, -.43, , .34, .3, .36
-.88, -.38, .02, .77, .24, .27
-.9, -.36, -.04, .75, .27, -.03
-.94, -.36, -.11, .39, .13, -.06
-.92, -.33, -.12, , .03, .03
-.95, -.32, -.05, -.32, -.05, .09
-.91, -.4, -.02, -.09, -.05, .04
-.9, -.38, -.02, .17, .02, .02
-.91, -.35, -.07, .08, .03, .02
