
.06, .27, .72, -1.82, -1.38, 1.43
.06, .27, .72, -1.82, -1.38, 1.43
.27, .18, .83, -1.45, , 1.51
.47, .16, 1.01, -.66, -.39, .78
.45, -.01, .9, -.29, -.61, 1.05
.44, .13, .85, .01, -.39, 1.24
.46, -.11, .74, -.38, -.77, .41
.34, -.07, .78, -.27, -3.1, 1.31
.19, -.28, .99, 1.01, -4.66, 3.74
.74, -.33, 1, 2.45, -3.98, 4.51
1.42, -.2, .55, 2.75, -2.01, 2.87
1.42, -.24, .17, 1.9, -.99, 1.29
1.05, -.33, .26, 1.52, -1.18, .48
.71, -.25, .16, .76, -1.33, .75
.65, -.32, .18, .09, -2.07, 2.18
.88, -.92, .03, -.71, -.73, 2.97
.64, -.77, , -1.35, 1.34, 1.9
.48, -.9, .14, -.74, .76, .75
.66, -.71, .06, -.24, .45, .75
.7, -.61, .05, .06, .15, .91
.61, -1, .09, -.54, -.3, -.3
.13, -.71, -.01, -.65, -.57, 1.88
.44, -1.23, -.05, .06, -.29, .69
.33, -.94, -.06, -.07, .02, .1
.22, -.86, .03, -.1, -.14, .32
.15, .03, .01, .04, -1, .07
-.23, -1.53, -.07, -.35, -2.05, 1.98
.79, -1.75, -.27, .42, -.37, -.06
.06, -.89, -.06, .01, -.53, -.07
.08, -.97, -.09, .04, -.3, -.01
.1, -.98, -.07, .03, -.2, -.02
.09, -.97, -.07, .02, -.11, -.01
.07, -.97, -.08, -.05, -.03, .02
.11, -1, -.06, -.03, .14, .03
.07, -.97, -.07, -.02, .16, .02
.12, -.98, -.08, -.03, .07, .02
.15, -.97, -.07, .01, -.06, -.01
.12, -.98, -.08, .01, -.07, -.02
.08, -.98, -.08, , .02, .01
.11, -.98, -.08, -.01, .02, .01
.14, -.97, -.08, -.01, -.07, -.01
.13, -.97, -.08, .01, -.14, -.03
.1, -.98, -.08, .02, -.14, -.03
.08, -.98, -.08, .01, -.07, -.01
.09, -.98, -.08, -.02, .03, 
.09, -.98, -.08, -.04, .1, .01
.1, -.98, -.08, -.05, .13, .01
.11, -.97, -.08, -.05, .15, .02
.12, -.98, -.08, -.02, .13, .02
.12, -.98, -.09, -.05, .11, .01
.12, -.97, -.1, -.06, .1, .01
.12, -.98, -.09, -.06, .1, 
.11, -.97, -.09, -.04, .1, .01
.12, -.97, -.1, -.04, .1, 
.12, -.97, -.1, -.02, .07, .01
.13, -.97, -.1, , .03, 
.12, -.97, -.11, -.02, .02, 
.12, -.97, -.11, -.03, .02, -.01
.12, -.97, -.11, -.03, , -.01
.13, -.97, -.09, , -.04, 
.12, -.97, -.1, .02, -.04, -.01
.12, -.97, -.1, , -.03, -.01
.12, -.97, -.11, .01, -.03, -.01
.1, -.97, -.11, , , 
.11, -.97, -.11, , , 
.12, -.97, -.11, .01, -.03, -.01
.12, -.97, -.11, .01, -.05, -.01
.11, -.97, -.1, .01, -.05, -.01
.12, -.97, -.1, .01, -.05, -.01
.12, -.97, -.09, .01, -.02, 
.12, -.97, -.09, -.01, .01, 
.12, -.97, -.1, , .02, 
.11, -.97, -.1, -.01, .03, .01
.12, -.97, -.1, -.01, .03, .01
.12, -.97, -.11, -.01, .02, 
.12, -.97, -.1, -.01, , 
.12, -.97, -.1, -.01, -.01, 
.11, -.97, -.09, , -.01, 
.12, -.98, -.1, -.01, , 
.12, -.97, -.1, , -.01, 
.12, -.97, -.1, , , 
.12, -.97, -.11, , .01, 
.12, -.97, -.11, , -.01, 
.12, -.97, -.1, , , 
.12, -.97, -.1, , , 
.12, -.97, -.1, , -.02, -.01
.12, -.97, -.1, , -.03, -.01
.12, -.98, -.1, -.01, -.02, -.01
.12, -.97, -.09, -.01, , 
.12, -.97, -.09, -.01, .01, 
.11, -.97, -.1, -.01, .03, 
.12, -.97, -.1, -.01, .02, 
.12, -.97, -.1, -.01, .01, 
.12, -.97, -.1, -.01, , 
.12, -.97, -.1, -.01, , 
.13, -.97, -.1, , -.03, 
.12, -.97, -.1, -.02, -.02, -.01
.11, -.98, -.1, -.03, , 
.12, -.97, -.1, -.02, .01, 
.12, -.97, -.11, -.01, , 
.12, -.97, -.11, -.02, , -.01
.12, -.97, -.11, -.03, .01, -.01
.12, -.97, -.1, -.03, .02, .01
.11, -.97, -.12, -.06, -.06, .04
.12, -.96, -.13, -.17, -.09, .01
.13, -.94, -.22, -.34, -.2, -.01
.17, -.97, -.2, -.03, -.13, -.11
.07, -.97, -.13, .09, -.26, -.11
.07, -.95, -.24, -.03, -.24, -.13
.12, -.93, -.25, .13, -.08, -.17
.02, -.93, -.25, .17, , -.03
.04, -.94, -.21, .11, .01, .02
.32, -.89, -.04, .32, -.47, .08
.45, -1.08, -.18, .71, .37, -.43
.22, -.89, -.05, .91, .09, -.19
.2, -.88, -.09, .84, -.1, -.17
.08, -.92, -.21, .54, .38, .04
.16, -.95, -.08, .6, .93, .32
.47, -1.16, -.1, .12, .3, .26
.5, -1.33, -.19, -1.02, -.46, .07
.13, -1.06, -.1, -2.29, .16, -.14
.19, -1.26, .07, -2.01, -1.98, -.48
.15, -.76, -.03, -1.85, -2.36, -.35
.06, -.73, -.32, -.99, -.33, -.19
, -.51, -.23, .09, .01, -.07
.07, -.5, -.4, .91, -.53, -.21
.18, -1.41, -.94, -.48, -.34, -.23
-.27, -1.22, -.53, -.21, -.66, .56
-.05, -.69, .1, 1.01, 1.01, .71
.67, -1.31, .01, 1.83, 2.72, -.53
-.1, -.72, -.18, 1.34, 1.99, -.17
.19, -.73, -.05, 1.16, 1.13, .26
.34, -.81, -.17, .96, .26, .4
.21, -.99, -.18, .5, .77, .53
.47, -1.12, -.13, -.36, .33, .24
.31, -1.28, -.17, -2.17, -.56, -.36
.04, -1.47, -.12, -2.59, -.09, -.79
.17, -1.18, -.02, -1.54, -1.86, -.37
.02, -.49, .05, -1.26, -2.67, -.27
.06, -.44, -.06, .54, -.78, -.5
.05, -.58, -.4, .96, -.71, -.73
.02, -1.4, -1.19, -1.1, -1.61, -.17
-.23, -1.51, -.28, -.35, -.99, .62
.27, -.58, -.04, 1.4, 1.29, .27
.5, -1.34, -.1, .93, 1.75, -1.04
-.34, -.7, -.17, .84, 2.57, .14
.3, -.8, -.12, .56, 1.4, .34
.12, -.78, -.19, -1.07, .54, .44
.17, -1.01, -.26, -4.31, -.69, .47
-.34, -.55, -.34, -3.61, -.15, 1.43
1.17, -1.38, -.01, .07, -.8, -2.22
-.56, -1.09, -1.32, -1.63, -.3, -.86
-.2, -.72, -.22, -1.45, -.65, .27
.09, .15, -.43, -2.45, .13, .23
-.03, -.34, -.63, -3.9, .15, .02
.24, -.17, -.36, -4.04, -.23, -.41
, -.17, -1.01, -4.88, .48, -.52
.17, .54, -1.47, -4.88, .34, -.37
