
-.12, .74, .55, .36, 3.52, 2.11
-.12, .74, .55, .36, 3.52, 2.11
-.05, .77, .47, .35, 3.89, 2.11
-.14, .66, .83, -.22, 1.45, .85
-.36, .6, .73, -.8, .31, .28
-.24, .57, .65, -.78, .37, .04
-.23, .67, .62, -1.1, .83, .29
-.25, .66, .82, .2, -.02, -.35
-.16, .48, .67, -.1, 2.24, -1.18
.03, .36, , -2.57, 5.34, -4.15
-1.4, .05, .58, -1.51, 2.5, .29
-.92, .13, 1.03, 2.17, -.5, -.24
-1.04, .6, .11, .77, .59, -.32
-.98, .39, -.02, -1.47, -.4, 
-1.02, .01, .5, -1.03, -.46, .23
-.83, -.16, .68, -.09, -.18, .12
-.77, -.17, .55, -.41, -.4, -.55
-.77, .07, .52, -1, -2.87, -2.15
-.57, .16, .75, -.24, -2.5, -3.24
-.9, -.04, .59, -.06, -.15, -2.26
-1.18, -.05, .06, -2.36, .82, -.95
-1.26, -.22, .18, -3.46, 2.42, -.46
-.57, -.46, .09, -4.29, 2.35, -2.01
-.64, -.84, .77, -.86, 1.03, -1.17
-.98, -.92, 1.2, .92, .87, .02
-.63, -.9, , -.14, -.46, .03
-.73, -1, -.14, -.86, .2, 
-.75, -.89, .09, -.9, -.17, .31
-.55, -.51, .07, -.65, -.55, .37
-.42, .11, .08, .25, -.54, -.07
-.5, -.42, -.05, -.47, -1.99, .04
-.99, -.95, .07, -.97, -.46, .68
-.91, -.83, .12, -.44, -1.18, .99
-.57, -.87, -.15, -1.2, -1.69, .38
-.81, -.96, , -1.55, -2.14, 1.32
-.7, -.79, .33, -.14, -.13, .56
-.8, -.5, .38, .37, .51, .18
-.73, -.62, .25, .61, .46, .12
-.84, -.51, .12, .56, .61, .7
-.87, -.48, .12, .14, .1, .24
-.85, -.43, .15, .1, .22, .27
-.84, -.45, .16, .17, .08, .24
-.87, -.42, .18, .42, .07, .25
-.86, -.42, .19, .71, .04, .04
-.86, -.42, .16, .78, .03, -.09
-.88, -.39, .15, .54, -.01, -.07
-.91, -.35, .16, .31, .1, .09
-.89, -.38, .17, .11, .05, .1
-.85, -.39, .19, , , -.02
-.86, -.38, .2, -.03, .04, -.05
-.89, -.35, .22, -.01, .09, .07
-.86, -.38, .2, -.02, .07, .02
-.9, -.4, .17, -.04, .12, .03
-.89, -.38, .18, -.04, .15, -.02
-.89, -.39, .19, -.13, .05, .01
-.9, -.38, .22, -.06, -.02, .01
-.87, -.37, .22, .1, -.06, -.01
-.89, -.37, .21, .2, -.04, -.02
-.88, -.37, .16, .11, , -.03
-.88, -.37, .16, -.08, , .01
-.9, -.38, .16, -.26, -.06, .02
-.9, -.38, .15, -.38, -.04, .09
-.87, -.39, .22, -.02, , .01
-.88, -.39, .22, .21, , -.05
-.89, -.37, .18, .19, , -.04
-.9, -.37, .15, .05, .02, .01
-.89, -.38, .17, .01, .02, .01
-.89, -.37, .18, -.04, , 
-.9, -.36, .2, -.05, -.02, .01
-.88, -.38, .2, , -.03, -.04
-.9, -.36, .19, -.06, -.02, .02
-.9, -.38, .18, -.05, .01, .05
-.87, -.4, .19, .06, .01, -.01
-.88, -.38, .19, .14, .03, -.03
-.88, -.39, .18, .16, .02, -.07
-.88, -.39, .18, .12, .04, -.05
-.89, -.37, .2, .13, .06, -.03
-.88, -.39, .19, .1, .03, -.03
-.88, -.38, .19, .08, .01, -.01
-.9, -.37, .2, .05, -.01, .01
-.87, -.39, .18, .04, , 
-.88, -.38, .18, -.04, -.01, -.01
-.89, -.38, .17, -.13, -.02, .01
-.88, -.38, .19, -.09, -.02, .01
-.88, -.39, .2, -.05, -.01, .01
-.88, -.39, .2, -.01, -.02, 
-.87, -.39, .19, -.01, -.04, -.05
-.86, -.4, .17, -.11, -.05, -.14
-.88, -.42, .18, -.17, -.03, -.12
-.89, -.38, .18, -.2, .02, 
-.88, -.4, .2, -.19, -.01, .05
-.88, -.41, .2, .07, -.01, .02
-.88, -.41, .2, .2, .04, .01
-.87, -.41, .16, .16, .07, -.01
-.86, -.41, .15, .04, .05, -.03
-.88, -.39, .16, -.08, .06, .03
-.88, -.4, .19, -.02, .04, .03
-.87, -.41, .21, .13, .02, -.02
-.87, -.4, .18, .1, .02, -.02
-.88, -.4, .16, -.01, .01, 
-.87, -.4, .17, -.03, .01, .01
-.87, -.41, .18, .02, .02, -.01
-.88, -.4, .18, .05, .02, -.02
-.88, -.4, .17, .02, .01, -.01
-.88, -.4, .17, .01, , .01
-.89, -.36, .19, -.03, .01, .04
-.86, -.36, .17, -.06, .08, -.05
-.91, -.36, .18, -.07, .1, -.04
-.9, -.3, .22, .15, .24, -.02
-.89, -.39, .2, .17, .02, -.08
-.8, -.49, .22, .03, -.51, -.19
-.83, -.43, .4, .09, -.69, -.19
-.87, -.38, .48, .75, -.01, -.29
-.73, -.46, .36, 1.1, -.16, -.45
-.7, -.46, .42, 1.11, .13, -.47
-.69, -.35, .32, 1.24, .83, -.33
-.89, -.34, .38, .96, 1.12, .03
-1.06, -.27, .4, .24, .77, .3
-1.15, -.49, .4, -.77, .06, .28
-.94, -.34, .15, -1.11, -.46, .56
-.91, -.37, .1, -.91, -.06, .58
-.68, -.28, .08, , .3, .41
-.72, -.3, .11, .22, -.06, .12
-.84, -.28, .15, -.22, .28, .22
-.89, -.28, .22, -.39, .08, .41
-1.01, -.26, .3, .14, .04, .4
-1.22, -.24, .44, 1.11, -.42, .28
-1.17, -.36, .56, 1.93, -1.17, .14
-.97, -.43, .44, 1.96, -.33, -.44
-.44, -.38, .12, 2.04, 1.22, -.59
-.6, -.47, .02, 1.69, .65, -.6
-.72, -.38, .06, .9, -.01, -.87
-.87, -.18, .15, .35, 1.05, -.41
-1.35, .05, .57, 1.1, 1.07, .04
-1.16, -.16, .38, .03, -1.49, -.41
-1.41, -.29, .14, .11, .3, .27
-.7, -.27, , .4, 1.85, .03
-.46, -.32, -.16, .22, 2.54, .19
-.78, -.35, -.14, -.54, -.94, -.39
-.94, -.22, -.07, -.55, -.41, -.6
-1.11, -.16, .06, .05, -.37, -.33
-1.4, -.08, .29, .87, -1.26, -.18
-1.11, -.08, .34, 1.12, -.3, -.02
-.68, -.26, .3, .34, -.18, .61
-.92, -.42, .18, .34, .36, .22
-.92, -.42, .18, .15, .07, -.08
-.79, -.3, .11, -.53, -.1, -.16
-.87, -.17, .18, -.81, -.06, -.12
-.96, -.01, .58, .57, .9, .17
-1.18, -.01, .33, .1, -.04, .34
-1.21, -.47, .08, -.99, -.95, .04
-1.08, -.25, -.02, -1.4, -.76, .27
-.76, -.17, -.07, -1.41, .48, .38
-.7, -.21, -.03, -1.54, -.35, .28
-.73, -.24, , -1.47, -.15, .05
-.83, -.17, .1, -1.2, -.25, .32
-1.21, -.14, .21, -.98, -.12, .92
-1.54, -.64, .43, -2.1, -4.12, -.62
-.61, -.94, .29, -.7, 1.52, -.95
-.59, -.51, .08, 2.65, 6.19, -.33
-.44, -.42, -.03, 3.5, 2.15, .31
-.52, -.2, .35, 5.64, -1.53, 1.21
-.52, -.2, .35, 6.13, 1.95, .6
-.61, -.78, -.48, 3.45, 1.23, .06
-.36, -.66, -.24, 2.31, -1.42, -1.6
-.79, -.66, -.41, .38, -2.13, -2.13
-1.36, -.56, -.57, -2.37, -1.77, -.61
-2.6, -1.22, .6, 5.71, -8.31, .11
-2.54, .16, .21, 3.17, 12.11, 3.64
-.36, -.65, 1.17, -4.07, -3.99, 1.12
-.26, -.21, 1.15, .31, -2.12, -1.07
-.09, .09, .18, -1.19, -2.27, .55
-.09, .09, .18, -1.6, 1.27, .64
-.4, .28, 1.08, -.05, .09, .27
-.74, .11, .75, -.82, .17, -.22
-.7, .18, .72, -.25, .39, .3
-.76, -.07, .69, -.1, .24, .22
-.56, -.09, .62, -.24, -.07, -.54
-.61, .03, .6, -.62, 1.01, -.1
-.81, -.06, .74, -.11, .33, .2
-.81, -.06, .74, .03, -.56, .19
-.68, .24, .59, -.38, -.1, .31
-.52, -.39, .57, -.55, 1.61, .31
-1.03, -.47, .79, 1.14, -.22, .14
-.72, .09, .53, .93, -.15, .14
-.81, .1, .41, .1, .32, .01
-.83, .12, .54, .16, .11, -.03
-.95, .2, .55, .33, -.07, .17
-.75, .08, .46, -.09, .1, -.09
-.85, .07, .53, -.09, .02, -.08
-.86, .04, .58, .12, -.03, .03
-.82, .08, .51, .04, .01, -.03
-.82, .08, .51, -.08, -.05, -.04
-.84, .09, .51, -.1, -.04, -.03
-.82, .06, .55, , -.01, .01
-.81, .06, .55, .07, .05, .02
-.81, .06, .54, .08, .07, .01
-.82, .07, .54, .14, .08, -.01
-.82, .07, .53, .15, .02, -.07
-.84, .08, .52, .14, .03, -.05
-.85, .08, .51, .14, .02, -.01
-.85, .1, .5, .11, .03, .06
-.85, .12, .48, .03, .06, .07
-.86, .09, .5, .01, -.03, .02
-.84, .11, .51, -.01, -.04, -.01
-.83, .11, .52, , -.04, -.02
-.82, .09, .51, , .01, -.03
-.84, .08, .52, .06, -.02, -.02
-.84, .1, .51, .01, .03, -.01
-.82, .09, .52, .04, , -.03
-.84, .1, .52, .05, , -.02
-.84, .1, .52, .04, -.01, -.01
-.85, .09, .51, .03, -.05, -.03
-.83, .1, .52, .04, -.02, -.02
-.83, .12, .51, .02, .03, .01
-.85, .1, .51, .01, , 
-.83, .11, .51, .01, .05, .01
-.84, .11, .51, , .04, -.01
-.84, .1, .51, .01, .02, 
-.85, .1, .5, .01, -.01, 
-.85, .1, .5, .01, , .03
-.86, .1, .52, .01, -.13, .03
-.83, .12, .5, -.04, -.07, .1
-.83, .1, .52, .02, -.06, .1
-.8, .11, .55, .05, -.04, .01
-.82, .12, .52, .08, -.02, -.01
-.83, .11, .52, .06, -.07, -.06
-.83, .13, .51, .05, .02, -.04
