
.83, -.01, .64, -.7, -1.28, 1.09
.83, -.01, .64, -.7, -1.28, 1.09
.59, -.07, .63, -.37, .21, 1.48
.7, .03, .64, .15, -.07, 1.4
.54, .08, .62, .89, -.33, 2.72
.23, -.37, .63, 1.05, -3.04, 4.97
.67, -.62, 1.32, 2.94, -3.71, 6.08
1.85, -.01, .48, 1.48, -2.21, 2.17
1.45, -.13, -.13, -.17, -1.83, .29
.91, -.45, .28, .53, -1.48, -.37
1.14, -.39, .33, -.14, .53, -1
.69, -.2, .72, .54, .37, -.08
.23, -.2, , -.68, -1.26, 2.97
.97, -.64, .28, -.27, -2.54, 3.94
.99, -.38, .12, -.4, .01, 3.58
.58, -.65, -.1, 1.02, -.04, .88
.58, -1.38, .07, -1, .07, -.22
.4, -.85, .09, -1.01, -.4, .82
.56, -1.04, .06, .13, -.24, .04
.46, -.87, , -.48, -.08, -.4
.44, -.75, .03, -.21, -.19, .11
.19, -.32, .03, .22, -.71, 1.98
-.02, -.3, -.05, -.32, -2.69, 2.58
.04, -2.5, -.26, .27, -1.04, 3.35
.2, -1.06, .01, .21, -.34, -.63
-.03, -.9, -.17, -.05, .2, -.03
-.02, -.99, -.11, -.06, -.13, .02
-.03, -.98, -.08, -.11, -.23, -.01
-.06, -.97, -.12, .03, .07, -.02
-.06, -.98, -.06, -.02, , .01
-.06, -.98, -.07, -.04, .05, .04
-.01, -.98, -.1, -.03, -.01, .02
-.02, -.98, -.09, -.03, -.08, .01
-.04, -.98, -.1, -.04, -.1, .02
-.03, -.98, -.1, -.04, -.13, -.01
-.1, -.97, -.09, -.06, -.03, .01
-.09, -.98, -.09, -.06, .07, .01
-.06, -.97, -.1, -.03, .07, .02
-.07, -.97, -.1, -.03, .12, .03
-.08, -.97, -.11, -.03, .2, .04
-.05, -.98, -.11, -.03, .16, .02
-.04, -.97, -.12, -.03, .13, .02
-.02, -.97, -.13, -.03, .02, 
-.02, -.97, -.14, -.02, -.08, -.01
-.03, -.97, -.13, -.01, -.15, -.01
-.05, -.97, -.12, -.01, -.15, -.01
-.06, -.97, -.13, -.02, -.11, 
-.06, -.97, -.13, -.01, -.09, 
-.06, -.97, -.12, , -.04, 
-.07, -.97, -.12, , .02, 
-.07, -.97, -.11, , .06, .01
-.06, -.97, -.11, .01, .09, .02
-.05, -.97, -.12, , .1, .02
-.04, -.97, -.12, , .06, .01
-.04, -.97, -.13, , , 
-.05, -.97, -.13, -.01, -.01, 
-.06, -.97, -.12, , -.01, 
-.06, -.97, -.12, .01, -.01, 
-.06, -.97, -.12, .01, , 
-.06, -.97, -.12, , , 
-.06, -.97, -.11, -.01, .02, 
-.06, -.97, -.11, , .05, .01
-.06, -.97, -.11, .01, .04, .02
-.05, -.97, -.12, , .01, .01
-.05, -.97, -.12, -.01, , .01
-.05, -.97, -.12, , -.02, 
-.05, -.97, -.12, , -.03, 
-.06, -.97, -.11, , -.02, 
-.06, -.97, -.11, , .01, .01
-.06, -.97, -.11, , .03, .01
