
.2, .48, .69, -.18, -.07, -.35
.2, .48, .69, -.18, -.07, -.35
.1, .51, .67, -.29, -.58, -.1
.14, .36, .74, .19, -1.95, .7
.13, .2, .32, -.02, -3.28, 1.91
.21, -.09, .39, -.54, -3.66, 3.25
.63, -.34, .7, -1.02, -2.08, 4.11
1.34, -.25, 1, -.21, -1.13, 3.45
1.69, -.1, .83, .92, -1.05, 2.58
1.67, -.09, .46, 1.29, .05, 1.44
1.27, -.12, .38, 1.46, -.07, .8
.94, -.15, .27, 1.11, -1.01, .48
.73, -.14, .28, .76, -1.31, .32
.59, -.18, .22, .25, -1.34, 1.12
.84, -.46, .07, -.78, -.65, 2.96
.88, -.68, .41, -.32, -1.34, 3.23
.56, -.58, .01, -.13, -.33, 2.26
.75, -.67, -.03, -.18, .61, .6
.22, -1.33, .1, -.36, .63, .42
.57, -.98, .13, .18, -.49, .33
.45, -.93, .07, -.19, -.11, -.14
.44, -.86, .08, -.57, -.42, -1.16
.36, -.67, .07, -.38, -.85, -.06
.44, -.73, -.08, -.02, .13, 1.51
.4, -.75, .01, -.25, -.8, 1.37
.18, -.89, -.04, -.23, -1.23, 1.65
.43, -1.47, -.17, -.04, -.12, .42
.22, -1.01, -.09, -.02, -.28, .09
.21, -1.02, -.13, , -.02, -.13
.13, -.8, -.01, -.07, -1.16, .39
.17, -.94, -.14, .11, -.51, .83
.24, -1.14, -.18, .18, -.38, .01
.11, -.96, -.12, .07, -.38, .08
.09, -1, -.04, .06, -.08, -.04
.07, -.97, -.07, -.01, , .07
.1, -.99, -.1, -.01, .08, .02
.11, -.96, -.09, , -.08, .01
.06, -.98, -.08, -.02, -.03, .02
.07, -.98, -.08, -.04, .08, .02
.06, -.98, -.09, -.03, .16, .03
.07, -.98, -.09, -.05, .22, .03
.12, -.97, -.12, -.04, .1, .02
.16, -.96, -.12, .02, -.15, -.01
.07, -.97, -.13, -.03, -.11, -.01
.06, -.98, -.1, , -.04, -.01
.06, -.98, -.1, .01, .01, .01
.06, -.98, -.1, .01, .06, .02
.09, -.98, -.09, .02, .08, .01
.08, -.98, -.1, , .1, .02
.08, -.98, -.1, -.01, .1, .01
.08, -.97, -.11, -.01, .08, .01
.09, -.98, -.1, -.02, .05, 
.09, -.98, -.11, -.01, .01, 
.09, -.97, -.11, , -.02, 
.09, -.97, -.11, -.01, -.04, -.01
.09, -.98, -.11, -.01, -.04, 
.08, -.97, -.11, -.01, -.03, 
.08, -.98, -.11, -.01, -.02, 
.09, -.97, -.11, -.01, -.02, 
.08, -.98, -.11, -.02, -.01, .01
.08, -.98, -.11, -.02, .01, .01
.08, -.98, -.11, -.02, .02, .01
.07, -.98, -.11, -.03, .04, .01
.07, -.98, -.11, -.05, .06, .02
.07, -.97, -.11, -.04, .07, .02
.07, -.98, -.11, -.03, .07, .02
.09, -.98, -.12, -.03, .06, .01
.08, -.97, -.13, -.02, .04, .01
.08, -.97, -.13, -.02, .03, 
.09, -.97, -.13, -.02, , 
.08, -.97, -.13, -.02, -.01, 
.08, -.97, -.13, -.02, -.02, 
.08, -.97, -.13, -.02, -.02, 
.08, -.97, -.13, -.02, -.02, 
.08, -.97, -.13, -.02, , .02
.08, -.98, -.13, -.01, -.01, 
.07, -.97, -.14, -.03, , 
.08, -.97, -.13, -.03, .01, 
.07, -.97, -.14, -.01, .01, .01
.08, -.98, -.13, , , 
.07, -.97, -.14, , .01, 
.08, -.97, -.14, , .01, 
.08, -.97, -.14, , , 
.08, -.97, -.14, , , 
.08, -.97, -.14, .01, , 
.08, -.97, -.13, .03, , 
.08, -.97, -.13, .03, , .01
.08, -.97, -.14, , .01, 
.08, -.97, -.13, .01, .01, 
.07, -.97, -.12, .02, .02, .01
.08, -.97, -.13, , .02, .01
.09, -.97, -.13, , , 
.08, -.97, -.13, , , 
.07, -.97, -.13, , .01, 
.08, -.97, -.13, , , .01
.08, -.97, -.13, -.01, -.01, 
.08, -.97, -.14, -.03, , -.01
.08, -.97, -.13, , -.01, 
.07, -.97, -.13, .02, -.01, 
.07, -.97, -.13, .01, , 
.08, -.97, -.13, .01, , 
.07, -.97, -.13, .01, , 
.07, -.97, -.12, .01, .01, 
.08, -.97, -.13, .02, .01, 
.08, -.97, -.12, .02, , 
.08, -.97, -.12, .02, -.03, -.01
.08, -.97, -.15, -.04, -.06, -.03
.07, -.97, -.13, -.03, -.08, -.08
.05, -.97, -.16, .04, -.12, -.03
.06, -.96, -.17, .12, -.08, -.08
.07, -.95, -.17, .16, -.08, -.08
.09, -.92, -.16, .08, -.21, .09
.14, -.97, -.18, .07, -.13, .05
.22, -.99, -.1, .56, .06, -.08
.13, -.93, -.09, .75, -.11, -.01
.16, -.93, -.16, .68, -.35, 
.07, -.92, -.26, .53, .27, .1
.17, -1.03, -.11, .4, .32, .12
.37, -1.3, -.25, -.39, .05, .09
.16, -1.11, -.34, -1.87, .51, .34
-.15, -.9, -.07, -1.68, -.18, .59
.11, -1.34, .06, -1.93, -1.55, -.23
-.06, -.86, -.19, -1.44, -.49, -.15
-.15, -.53, -.2, -.31, .01, .17
-.01, -.61, -.21, .54, .16, .01
.17, -.8, -.55, .7, -.18, -.44
-.05, -1.27, -1.04, -.21, -.67, -.16
-.38, -1.45, .3, 1.13, .27, .88
.18, -.46, -.1, 2.03, .58, .24
.1, -1.2, -.28, .42, .99, -.22
-.15, -.73, .06, .96, -.12, -.04
.04, -.96, .04, 1.38, -.25, -.2
-.24, -.86, -.2, .79, .46, .42
.16, -1.11, -.18, .16, .47, .33
.09, -1.3, -.18, -1.19, .15, -.07
-.08, -1.14, -.05, -2.8, .76, -.01
-.34, -1.49, -.13, -2.1, -.54, .15
, -.73, .09, -2.01, -1.97, .15
.03, -.62, .03, -.5, -.47, -.33
-.24, -.47, -.04, 1.22, .3, -.45
, -.77, -.61, .51, -.47, -.45
-.22, -1.39, -1.08, -1.09, -1.26, .06
-.23, -1.28, -.02, -.08, -.67, -.19
.03, -.75, .11, 1.93, .35, -.11
-.08, -1.15, -.14, 1.33, 1.38, -.91
-.39, -.6, -.01, 1.52, .78, .16
.31, -.97, -.12, 1.25, .19, -.01
-.04, -.81, -.09, .93, .08, .32
.06, -1.04, -.21, .36, .79, .12
.08, -1.1, -.14, -.64, .72, -.05
-.23, -1.22, -.31, -2.32, .89, .07
, -1.43, -.45, -1.69, 1.42, -.46
-.07, -.66, -.11, -1.79, .05, -.24
-.12, -.3, -.01, -1.71, -.71, -.02
.3, -.53, .04, -.48, -1.35, .24
, -.48, -.27, .57, -1.14, -.94
-.36, -.8, .15, 1.2, -.63, -.49
-.77, -1.01, -.17, -.1, -1.52, 1.08
-.27, -.47, .7, .56, -2.91, .71
-.89, -2.82, -.79, -2.46, -1.28, 1.02
.37, -1.52, -.17, 2.82, -1.06, .13
-.15, -.55, -1.16, 3.93, -1.23, -.1
-.45, -.58, -.45, 5.28, -1.11, .34
-.06, -.03, .05, 6.22, -.24, .57
-.1, -.24, .21, 2.63, 2.1, .07
-.43, -.07, .97, 4.12, -2.29, 2.02
-1.24, .02, 1.76, .23, -4.91, .05
.1, -.25, 1.51, .36, 2.93, -.09
-.02, -.07, .94, -.43, -1.43, -.86
-.64, -.01, .8, .25, -1.12, -.1
.03, -.09, 1.07, -.11, -.27, -.28
-.28, -.06, .92, .02, -.18, -.06
