
.09, .55, .72, -.21, -.55, -1.06
.09, .55, .72, -.21, -.55, -1.06
-.1, .47, .73, , -.94, -.55
.05, .5, .76, .06, -1.1, -.14
.13, .45, .63, -.57, -.94, .31
.03, .32, .65, .41, -2.98, 1.35
.1, -.06, .35, .48, -3.84, 3.27
.5, -.32, .51, -.59, -2.7, 4.62
1.25, -.35, 1.07, .23, -.61, 4.54
1.75, -.11, .85, 1.51, -1.86, 2.95
1.77, -.01, .13, 1.08, -1.2, 1.49
1.4, -.09, .2, 1.19, -.76, .83
.99, -.13, .26, 1.37, -.81, .81
.87, -.1, .21, 1.03, -1.11, .78
.77, -.12, .05, .38, -1.18, 1.64
.56, -.29, .11, -.85, .02, 3.07
.78, -.71, -.05, -1.76, 1.12, 2.91
.54, -.79, .18, -.42, -.42, 2.02
.75, -.69, .09, .41, .03, .78
.15, -1.32, -.12, -.81, .07, 1.05
.6, -1.13, .12, .14, -.62, -.05
.39, -.86, -.05, -.39, -.28, -.25
.34, -.83, .02, -.22, -.43, 
.4, -.93, -.07, -.05, -.22, .44
.42, -1.04, -.03, .03, -.2, .06
.36, -.92, -.03, -.08, -.03, .03
.36, -.92, -.08, -.07, -.01, .1
.41, -.93, -.09, .09, -.12, 
.39, -.88, -.05, .19, -.27, -.02
.33, -.96, -.1, -.05, -.04, -.02
.27, -.56, -.03, -.04, -.32, .43
-.03, -.42, -.16, -.68, -1.49, 1.57
-.07, -1.16, .01, .35, -1.97, 2.24
.57, -1.91, -.39, .25, .12, -.1
-.05, -.81, -.12, -.03, -.12, .04
.02, -.98, -.15, , -.01, 
.05, -.98, -.12, .05, -.04, -.02
.01, -.98, -.13, .1, -.05, .02
.02, -.98, -.1, .13, .03, -.02
-.03, -.96, -.17, -.22, .47, -.01
.07, -.98, -.1, -.09, .36, -.07
.13, -.98, -.08, .1, -.08, -.12
.02, -.99, -.12, .07, -.09, .07
.13, -.97, -.08, .09, -.2, -.02
.08, -.97, -.11, .08, -.26, -.03
.03, -.98, -.1, .05, -.17, -.04
.03, -.98, -.09, .05, -.08, 
.06, -.98, -.09, .04, -.02, .01
.06, -.98, -.1, , .07, .02
.08, -.98, -.08, , , -.01
.07, -.98, -.08, .01, -.04, -.01
.08, -.98, -.09, , -.11, -.03
.05, -.98, -.09, -.01, -.1, -.02
.05, -.98, -.08, -.03, -.03, -.02
.06, -.98, -.08, -.04, -.01, -.01
.06, -.98, -.09, -.02, .02, 
.08, -.97, -.1, -.03, , 
.06, -.98, -.11, -.04, .01, 
.06, -.97, -.1, -.03, .01, .01
.07, -.98, -.1, -.03, , -.01
.06, -.98, -.11, -.04, , -.01
.07, -.97, -.11, -.01, -.02, -.01
.07, -.97, -.12, , -.03, 
.06, -.97, -.12, , -.05, 
.08, -.98, -.1, .02, -.12, -.02
.06, -.98, -.11, .06, -.17, -.01
.05, -.98, -.09, .03, -.05, -.02
.06, -.97, -.09, .01, , 
.06, -.97, -.09, -.01, .04, .01
.05, -.98, -.09, -.02, .08, .01
